Name,Organization,Status
Francis Foxcraft,Massachusetts Medical Society,Member
Nathaniel Freeman,Massachusetts Medical Society,Member
John Frink,Massachusetts Medical Society,Member
John Frink,Massachusetts Medical Society,Member
John Flagg,Massachusetts Medical Society,Member
Noah Fyefield,Massachusetts Medical Society,Member
James Foster,Massachusetts Medical Society,Member
Abel Fox,Massachusetts Medical Society,Member
Josiah D. Foster,Massachusetts Medical Society,Member
Chandler Flagg,Massachusetts Medical Society,Member
Thomas Foster,Massachusetts Medical Society,Member
Andrew Foster,Massachusetts Medical Society,Member
"Seth Fobes,",Massachusetts Medical Society,Member
Amos Farnsworth,Massachusetts Medical Society,Member
Elijah J. Ford,Massachusetts Medical Society,Member
Edward Flint,Massachusetts Medical Society,Member
Timothy Fisher,Massachusetts Medical Society,Member
Josiah F. Flagg,Massachusetts Medical Society,Member
James Gardner,Massachusetts Medical Society,Member
John Gorham,Massachusetts Medical Society,Member
John Green,Massachusetts Medical Society,Member
William Gamage,Massachusetts Medical Society,Member
Joseph Gardner,Massachusetts Medical Society,Member
George Baker,Massachusetts Medical Society,Member
John M. Brewster,Massachusetts Medical Society,Member
Nehemiah Cleaveland,Massachusetts Medical Society,Member
John G. Coffin,Massachusetts Medical Society,Member
Henry H. Childs,Massachusetts Medical Society,Member
James P. Chaplin,Massachusetts Medical Society,Member
Walter Channing,Massachusetts Medical Society,Member
Daniel Collins,Massachusetts Medical Society,Member
Benjamin Curtis,Massachusetts Medical Society,Member
Timothy Childs,Massachusetts Medical Society,Member
John Cummings,Massachusetts Medical Society,Member
Daniel Coney,Massachusetts Medical Society,Member
David Cobb,Massachusetts Medical Society,Member
Abijah Cheever,Massachusetts Medical Society,Member
Hezekiah Clark,Massachusetts Medical Society,Member
Parker Cleaveland,Massachusetts Medical Society,Member
"Nathaniel Coffin,",Massachusetts Medical Society,Member
William Coffin,Massachusetts Medical Society,Member
Charles Coffin,Massachusetts Medical Society,Member
Robert Cutler,Massachusetts Medical Society,Member
"William Cutler,",Massachusetts Medical Society,Member
Daniel Clark,Massachusetts Medical Society,Member
Jonathan Crane,Massachusetts Medical Society,Member
Daniel Collins,Massachusetts Medical Society,Member
Reuben Champion,Massachusetts Medical Society,Member
Samuel Clark,Massachusetts Medical Society,Member
Eleazar Clap,Massachusetts Medical Society,Member
Chester Cowles,Massachusetts Medical Society,Member
Rufus Cowles,Massachusetts Medical Society,Member
Isaac G. Cutler,Massachusetts Medical Society,Member
"Samuel Church,",Massachusetts Medical Society,Member
Samuel Clesson,Massachusetts Medical Society,Member
Caleb Chapin,Massachusetts Medical Society,Member
Atherton Clark,Massachusetts Medical Society,Member
Benjamin Chandler,Massachusetts Medical Society,Member
Robert Carr,Massachusetts Medical Society,Member
Seth Chandler,Massachusetts Medical Society,Member
Philip Bryant,Massachusetts Medical Society,Member
Moses Baker,Massachusetts Medical Society,Member
Elliot Beckwith,Massachusetts Medical Society,Member
Anson Bates,Massachusetts Medical Society,Member
Nathaniel Bemis,Massachusetts Medical Society,Member
Henry Bagg,Massachusetts Medical Society,Member
Stephen Ball,Massachusetts Medical Society,Member
Samuel Barstow,Massachusetts Medical Society,Member
Parley Barton,Massachusetts Medical Society,Member
Erastus Beach,Massachusetts Medical Society,Member
Royal Brewster,Massachusetts Medical Society,Member
Asa Bucknam,Massachusetts Medical Society,Member
Artemas Bullard,Massachusetts Medical Society,Member
Ephraim Buck,Massachusetts Medical Society,Member
Stephen Bates,Massachusetts Medical Society,Member
David Bacon,Massachusetts Medical Society,Member
Joseph Bossuet,Massachusetts Medical Society,Member
Benjamin D. Bartlett,Massachusetts Medical Society,Member
Benjamin Bradford,Massachusetts Medical Society,Member
Caleb Boutelle,Massachusetts Medical Society,Member
Ira Bryant,Massachusetts Medical Society,Member
Williams Bradford,Massachusetts Medical Society,Member
Silas Blake,Massachusetts Medical Society,Member
James Bowen,Massachusetts Medical Society,Member
Daniel Brigham,Massachusetts Medical Society,Member
Reuben Bell,Massachusetts Medical Society,Member
Artemas Brown,Massachusetts Medical Society,Member
Joseph Bullard,Massachusetts Medical Society,Member
John S. Bartlett,Massachusetts Medical Society,Member
Silas Brown,Massachusetts Medical Society,Member
Asaph Byam,Massachusetts Medical Society,Member
William Bridgman,Massachusetts Medical Society,Member
Oliver Bliss,Massachusetts Medical Society,Member
Leavit Bates,Massachusetts Medical Society,Member
Gamaliel Bradford,Massachusetts Medical Society,Member
William Ballard,Massachusetts Medical Society,Member
Josiah Bartlett,Massachusetts Medical Society,Member
Thomas Boulton,Massachusetts Medical Society,Member
Benjamin Austin,Massachusetts Medical Society,Member
Jason Ayres,Massachusetts Medical Society,Member
John Andrews,Massachusetts Medical Society,Member
Zabdiel B. Adams,Massachusetts Medical Society,Member
Helaz Alvoord,Massachusetts Medical Society,Member
John Brooks,Massachusetts Medical Society,Member
John Bartlett,Massachusetts Medical Society,Member
Sthphen Batcheller Jr.,Massachusetts Medical Society,Member
Amos Bancroft,Massachusetts Medical Society,Member
Benjamin Bill,Massachusetts Medical Society,Member
Nathaniel Bradstreet,Massachusetts Medical Society,Member
Thomas Bucklin,Massachusetts Medical Society,Member
John B. Brown,Massachusetts Medical Society,Member
Josiah Batchelder,Massachusetts Medical Society,Member
Jacob Bigelow,Massachusetts Medical Society,Member
Hubbard Bartlett,Massachusetts Medical Society,Member
Samuel Bugbee,Massachusetts Medical Society,Member
Hugo Burghardt,Massachusetts Medical Society,Member
"Asa Burbank,",Massachusetts Medical Society,Member
*Josiah Bartlett,Massachusetts Medical Society,Member
William Baylies II,Massachusetts Medical Society,Member
Thomas Babbit,Massachusetts Medical Society,Member
Benjamin Brown,Massachusetts Medical Society,Member
Asa Bullard,Massachusetts Medical Society,Member
Alvan Bacon,Massachusetts Medical Society,Member
Joshua Barker,Massachusetts Medical Society,Member
Oliver Brewster,Massachusetts Medical Society,Member
Horace Bean,Massachusetts Medical Society,Member
Peter Bryant,Massachusetts Medical Society,Member
Jeremiah Barker,Massachusetts Medical Society,Member
Josiah W. Brewster,Massachusetts Medical Society,Member
William Buel,Massachusetts Medical Society,Member
Samuel Brown,Massachusetts Medical Society,Member
Jesse Billow,Massachusetts Medical Society,Member
Edmund Buxton,Massachusetts Medical Society,Member
George Boles,Massachusetts Medical Society,Member
Gideon Bristow,Massachusetts Medical Society,Member
Calvin Briggs,Massachusetts Medical Society,Member
Ebenezer Alden,Massachusetts Medical Society,Member
Willard Arms,Massachusetts Medical Society,Member
Samuel Adams,Massachusetts Medical Society,Member
Israel Allen,Massachusetts Medical Society,Member
Nathaniel W. Appleton,Massachusetts Medical Society,Member
Samuel Adams,Massachusetts Medical Society,Member
William Aspinwall,Massachusetts Medical Society,Member
Moses Appleton,Massachusetts Medical Society,Member
NathanieI Ames,Massachusetts Medical Society,Member
Israel Alherton,Massachusetts Medical Society,Member
Samuel Adams,Massachusetts Medical Society,Member
Benjamin Adams,Massachusetts Medical Society,Member
Peter Adams,Massachusetts Medical Society,Member
William Aspinwall Jr.,Massachusetts Medical Society,Member
Luther Allen,Massachusetts Medical Society,Member
Silas Allen,Massachusetts Medical Society,Member
Ebenezer Ames,Massachusetts Medical Society,Member
Samuel Ayer,Massachusetts Medical Society,Member
Moses Ayer,Massachusetts Medical Society,Member
Samuel Adams,Massachusetts Society for the Promotion of Agriculture,Member
John Avery Jr.,Massachusetts Society for the Promotion of Agriculture,Member
Joseph Barrell,Massachusetts Society for the Promotion of Agriculture,Member
Martin Brimmer,Massachusetts Society for the Promotion of Agriculture,Member
Charles Bulfinch,Massachusetts Society for the Promotion of Agriculture,Member
John Codman,Massachusetts Society for the Promotion of Agriculture,Member
Edward Cutts,Massachusetts Society for the Promotion of Agriculture,Member
Aaron Dexter,Massachusetts Society for the Promotion of Agriculture,Member
Thomas Durfee,Massachusetts Society for the Promotion of Agriculture,Member
Moses Gill,Massachusetts Society for the Promotion of Agriculture,Member
Christopher Gore,Massachusetts Society for the Promotion of Agriculture,Member
Benjamin Guild,Massachusetts Society for the Promotion of Agriculture,Member
Stephen Higginson,Massachusetts Society for the Promotion of Agriculture,Member
Henry Hill,Massachusetts Society for the Promotion of Agriculture,Member
Samuel Holten,Massachusetts Society for the Promotion of Agriculture,Member
Benjamin Lincoln,Massachusetts Society for the Promotion of Agriculture,Member
John Lowell,Massachusetts Society for the Promotion of Agriculture,Member
Jonathan Mason,Massachusetts Society for the Promotion of Agriculture,Member
Jonathan Mason Jr.,Massachusetts Society for the Promotion of Agriculture,Member
Azor Orne,Massachusetts Society for the Promotion of Agriculture,Member
Samuel Philips,Massachusetts Society for the Promotion of Agriculture,Member
Thomas Russel,Massachusetts Society for the Promotion of Agriculture,Member
Samuel Salisbury,Massachusetts Society for the Promotion of Agriculture,Member
David Sears,Massachusetts Society for the Promotion of Agriculture,Member
James Sullivan,Massachusetts Society for the Promotion of Agriculture,Member
Cotton Tufts,Massachusetts Society for the Promotion of Agriculture,Member
Charles Vaughan,Massachusetts Society for the Promotion of Agriculture,Member
Thomas Winthrop,Massachusetts Society for the Promotion of Agriculture,Member
Osborne Spriss,Columbian Agricultural Society,Member
Thompson Mason,Columbian Agricultural Society,Member
David Wiley,Columbian Agricultural Society,Member
John Mason,Columbian Agricultural Society,Member
Charles Carroll,Columbian Agricultural Society,Member
Joseph Kent,Columbian Agricultural Society,Member
George Washington Parke Custis,Columbian Agricultural Society,Member
